,SkinID,ROI ID,680 nm,690 nm,700 nm,710 nm,720 nm,730 nm,740 nm,750 nm,760 nm,770 nm,780 nm,790 nm,800 nm,810 nm,820 nm,830 nm,840 nm,850 nm,860 nm,870 nm,880 nm,890 nm,900 nm,910 nm,920 nm,930 nm,940 nm,950 nm,960 nm,970 nm,980 nm,990 nm,1000 nm,1010 nm,1020 nm,1030 nm,1040 nm,1050 nm,1060 nm,1070 nm,1080 nm,1090 nm,1100 nm
20,SKIN06,0,0.06812267600326279,0.05905667033597181,0.06283490461643516,0.060808680630104486,0.06195433573316849,0.05941146346495657,0.05493635313328639,0.04969897521298553,0.04498192920215954,0.045118119299972635,0.04695902319860017,0.04573451775653649,0.04073447149906814,0.03438465315540693,0.02678383697329545,0.02115796339609434,0.016971054532079245,0.01295177479055257,0.01036736043841615,0.007318137007857138,0.0049442597912405005,0.003610563176532026,0.0017079359515921283,0.0011750273380492996,0.001429250004811756,0.0013555736053146772,0.0012996520248208694,0.0013907390945171476,0.0011920715927358665,0.001469531016304039,0.001362554633749255,,,,,,,,,,,,
21,SKIN06,1,0.018760288653752392,0.015841248311821696,0.016595808652802062,0.015610100169511431,0.01622118601250722,0.015503675678500353,0.014150332869713587,0.012138561163863528,0.010667456873529066,0.010502129818033685,0.010870934795254793,0.010512973184855218,0.008968786648154018,0.007543483659730912,0.005376876476088523,0.003965311130885734,0.003533372229477381,0.0030691445200642766,0.0032052210225383152,0.0031116811355449006,0.00311226048845566,0.002990135537012617,0.0028516295818939927,0.001880969804021911,0.0016489090576501878,0.0018372287864176582,0.0017350938291029385,0.0024242834138030107,0.002705207976695579,0.002825170016381613,0.002859716367930879,,,,,,,,,,,,
22,SKIN06,2,0.047832157816367814,0.04087120639914189,0.04277334706663331,0.041087786991924544,0.04217783126523938,0.04078583893014739,0.03766568279340831,0.03328867374859017,0.029484595771335276,0.028934950161666733,0.02961341779478575,0.028383339656796108,0.024690159611903652,0.019878035717469374,0.014956245751268185,0.0112840426885665,0.008299299590892234,0.006044379705136484,0.0044126265833576515,0.0034274805337981594,0.003143320316879379,0.002966526806818121,0.003301381867865186,0.0047809926614135086,0.004824479727606492,0.004516116892739324,0.004614887923176403,0.004137415383934178,0.004409594203572801,0.00407934199806295,0.004422449298113546,,,,,,,,,,,,
23,SKIN06,3,0.07874355207602683,0.07119712154614835,0.07744821058307405,0.07593392443250878,0.07556673011651778,0.07130935863801957,0.0679284519456129,0.06547196996372065,0.06349602210237927,0.06612368231439567,0.06913141453622901,0.0689860232941899,0.0665745401151867,0.06406011149239517,0.061519642972902,0.06059411681470606,0.060341071388664756,0.05856615415591672,0.05751941595456384,0.052504575613497265,0.04639616395850631,0.04147464516105118,0.03371819418328124,0.025472290151085313,0.02032788839367042,0.016992978643129604,0.022690969982164765,0.03114506144788133,0.030892122721058138,0.034964753076664454,0.03320107931375442,,,,,,,,,,,,
24,SKIN07,0,0.06318159673731077,0.06475219699118116,0.06062754564435242,0.05953050727292815,0.05992402144841086,0.05833937392375208,0.052820568769771536,0.047396670860657984,0.04291964962381562,0.04392454739912134,0.04447848649321208,0.04333776030925096,0.038863729992399766,0.032948010612543245,0.026413063934477378,0.020621042845785167,0.016377797259570538,0.012953053095623213,0.009815547152033489,0.007132898817476116,0.005081156794316447,0.0033733756332148673,0.0016458016086955507,0.0011807014422062134,0.00142395685473191,0.0014716521433030202,0.0012623402995440981,0.001256715719801729,0.0013701113473194924,0.0014594827211343868,0.0016690488421689756,,,,,,,,,,,,
25,SKIN07,1,0.01812950937472208,0.01821537450862621,0.01664998483617411,0.016195649782682536,0.01628484253084315,0.015995508278752672,0.014269504679723597,0.012220890801378979,0.010701323005008393,0.010925233413031225,0.010941397437173959,0.010689163070569498,0.009147868071041093,0.0076295382405678226,0.006064694152047787,0.004647265678217253,0.0038187532210154657,0.0033730482076101955,0.003091471938451229,0.002776039788759661,0.0025876788740581145,0.0025786396637810832,0.0023946362183495905,0.001817398480555586,0.0021114527318598056,0.0015389558883965031,0.0016657935171209908,0.002113034861170833,0.0023282272942947366,0.002594385070754895,0.0027496150464684506,,,,,,,,,,,,
26,SKIN07,2,0.0466721008978374,0.04746839231244341,0.04317443816160412,0.04252563767059374,0.04261307065417987,0.04186823802500531,0.03776386116301904,0.033303143739046547,0.029557924775904524,0.02968615654005424,0.0297096145697543,0.028268570655914312,0.02502402338165905,0.02068476598558367,0.0158405089408211,0.01198081389262147,0.009077519280241099,0.007061361419062078,0.005366639682675733,0.004112842745513254,0.0030918128385227597,0.002754051881003903,0.002909466742592279,0.00454375797514214,0.005154980149673909,0.004525882704551883,0.005144608691981796,0.0035617796148337062,0.003999574093542206,0.003345094087065165,0.0034958852429264717,,,,,,,,,,,,
27,SKIN07,3,0.07611763534515463,0.08152596804998476,0.07800587427854613,0.07750474639639514,0.07570663682530203,0.07252201063511295,0.0675356203199718,0.06516671553651986,0.0634887059655878,0.06643938502431426,0.06828353353035871,0.06769364764615349,0.06613443793141535,0.06436492653809718,0.061793309478575593,0.06045603552576617,0.05931030430094738,0.05949753778625382,0.057083669202595506,0.052643654027288295,0.04757822581447484,0.04151935375762364,0.0334981714482583,0.024810992908658323,0.0198518434466273,0.01647013748264821,0.02330430683669767,0.03088134878022444,0.03222853227629927,0.033016585362288596,0.03320834138897416,,,,,,,,,,,,
28,SKIN08,0,0.06645824612210825,0.06428780974342302,0.06786798758067433,0.0638144665140554,0.06364860327961751,0.062146079541686314,0.05693468042740268,0.05121654065451767,0.045473916005240735,0.04613687180309202,0.04808136315422023,0.04594658614916129,0.04226579059341158,0.036054841700557595,0.028032507040532704,0.02288809316712362,0.01826827819402823,0.013806650718313048,0.010509662748570892,0.007849328881741875,0.005669671916488749,0.003758464114956264,0.002218697395553405,0.0011665715282053834,0.0012823694869543002,0.0013045406565649626,0.0011432587306096803,0.001200814013359394,0.0013250174616052557,0.0016445007841484924,0.0013487269994956368,,,,,,,,,,,,
29,SKIN08,1,0.019132332258511766,0.017923177583011287,0.018873383217113383,0.017452171260202546,0.01747966684169534,0.01702507299515225,0.01545634740738506,0.01338541240409872,0.011287851011730316,0.01163171811247152,0.011963732171848486,0.011351995740628368,0.010359984148438198,0.008698059493414427,0.00648972278616158,0.005347788634754034,0.004412707242239111,0.003427828309145787,0.0031011453197027678,0.0029597467489475672,0.0029347213378108795,0.002907552441847558,0.0025997756171570064,0.0018525971934350573,0.0016599148136871584,0.0014848635578293792,0.0017511646848611098,0.0024646034580388877,0.0026893667816573347,0.0029528741979826722,0.002939619424081538,,,,,,,,,,,,
30,SKIN08,2,0.04886681505753428,0.04644906446987786,0.04842843168101571,0.04498053113303668,0.0452436511700674,0.04443944960677999,0.04038826042707869,0.03588456887278617,0.0310773231106678,0.031187852319878896,0.03185518972409115,0.029875809990941412,0.0270082386574173,0.022709758191826104,0.016729117007646753,0.013136011183544509,0.010215353939098025,0.00697056392361776,0.005518542139117205,0.003874183818158178,0.0031880563035638766,0.0029224821065218782,0.003369767775203777,0.004738429488448203,0.0046700727635681045,0.004675652280844699,0.004919717959723397,0.004119274611614488,0.003761149322537284,0.00438162140044969,0.0039544081459032,,,,,,,,,,,,
31,SKIN08,3,0.07930419384431159,0.07911584847283057,0.08561965329334333,0.08139195786211179,0.07941629330464656,0.07621568332853243,0.07175956051776215,0.06937147465659874,0.06594728024645144,0.0693030632123455,0.07232815152187531,0.07020740847590651,0.0701995881323714,0.06906028407596562,0.06433035545700228,0.06476014546901064,0.06408254835021945,0.061165384558479155,0.06016826720310024,0.054320950539096115,0.050745627985814064,0.04327660420563133,0.0352629763588285,0.026339296774064047,0.02137163507312897,0.018014898393309428,0.02451303945237616,0.03151766520334716,0.03294129499771201,0.034676153567800454,0.03431926055654283,,,,,,,,,,,,
32,SKIN09,0,0.06750622917611497,0.0638247568009439,0.05973528827307551,0.06256011350247478,0.06280461719588228,0.06085843921695316,0.05516027932773816,0.05011417670599457,0.044478972203621694,0.04560060691635165,0.04628689063352634,0.04553450358053525,0.040239434119123715,0.03410442163651816,0.026720458660622462,0.021189657848381303,0.01635420426251632,0.012909142530289127,0.009452390607656827,0.0067642433005084485,0.004736631437039644,0.0031649651771010205,0.0016817238966547873,0.0010745234102674495,0.0011976687624101114,0.0012995471773954719,0.0011748216318336977,0.0013064638329426453,0.0013151993358303082,0.0013909239539694241,0.0013902999384550257,,,,,,,,,,,,
33,SKIN09,1,0.018670387063223725,0.01708961063015608,0.015638388249666894,0.01619804712088785,0.016309062327421308,0.015833882595870017,0.014240746295363486,0.012391117638829361,0.010503022961173692,0.010830126513401097,0.010844156913016384,0.010501207914361484,0.008922578588638838,0.0072106869369514,0.00538329559617331,0.004441138794289312,0.0034398084129993317,0.0031360794591101544,0.0029590743827201914,0.0029967587293805442,0.002862470452135474,0.0028288576633005605,0.0026902638655228114,0.0020779045942174823,0.0016306556807224428,0.0017134524360685457,0.0017027117780881315,0.002255897744441712,0.002549151442921881,0.002789601831006182,0.002739986618501571,,,,,,,,,,,,
34,SKIN09,2,0.048447073111339244,0.04482759330123432,0.041491398552237324,0.04330367342785681,0.043280238410560855,0.04230380980609954,0.0380157751421509,0.034052336267360185,0.02967693203578558,0.030024262983827085,0.02971191093833531,0.028939039532997632,0.025076326602759016,0.020546315298754867,0.015492804271294064,0.011759135280054346,0.008834833137583266,0.006782148074549005,0.004595963892264369,0.0034385848568579563,0.0030135125560025026,0.0028724434852682554,0.0033934095292516542,0.004238330641891928,0.0046262288151497554,0.004769351919886472,0.004707359976944827,0.004294347795247267,0.004187200552585441,0.004314316145094659,0.004191529184810372,,,,,,,,,,,,
35,SKIN09,3,0.07767134869139836,0.07629976667016639,0.07361572629256599,0.0772390789880869,0.0760430029693088,0.07195963290456649,0.06717170872534023,0.06492621937179298,0.06276518263596298,0.06645507596447765,0.06806342031440374,0.06808974008797698,0.06565404126010238,0.06395642369082676,0.06100800270335966,0.05998844476654116,0.05937857199530604,0.05938039448904143,0.05652043397811237,0.051767173701818894,0.047642470321326895,0.04168800295034545,0.033974686588735196,0.02517179981740614,0.0205045116104435,0.0170340460841455,0.02373699900523597,0.030503427385550667,0.030496251808505414,0.032350325692798415,0.032657763608255626,,,,,,,,,,,,
36,SKIN10,0,0.06360448855175406,0.059927000335534206,0.05670001169196386,0.05918022823632926,0.058254849736319454,0.057803636491641615,0.052385286644443606,0.04705891304512171,0.04366273282152696,0.043393941329750385,0.043987614915087174,0.042782279542134205,0.03827892472745119,0.03284405090340498,0.026232271070452104,0.020688460178757136,0.016318970843053282,0.012063698250686884,0.009684675123984124,0.006877669823854107,0.004714359447771066,0.0033138000545052944,0.0017229415829790537,0.001000806170911681,0.0012222367441429038,0.001496048467883073,0.0012371439796461227,0.0012122823681681078,0.0011743926051094478,0.0014743200592613026,0.0013407158230915705,,,,,,,,,,,,
37,SKIN10,1,0.017740646627623934,0.016451942724975917,0.015105967973872472,0.015676141964004638,0.015511459027896368,0.01561341800380283,0.013504245264356564,0.011855712044064921,0.01051160865828087,0.010383695478064964,0.01068348160465454,0.01022245484965907,0.009063600425188776,0.007454414910487105,0.005639730566141194,0.004411129720377707,0.0036073136521004236,0.0030357433300114327,0.0029569501311074646,0.0028803124304298835,0.002913412619716767,0.0027885194047136234,0.0027808344323887015,0.00215253746782403,0.0015817385166675137,0.0016374751550191583,0.0016873906015640436,0.002562815716184707,0.002633777314449956,0.0027953843610186158,0.002947714643561104,,,,,,,,,,,,
38,SKIN10,2,0.04591651401265366,0.04272304728773403,0.03974839338029675,0.041183868350165125,0.040638868119417346,0.04068535736808961,0.036639304787383954,0.03242021730007969,0.02940770657950132,0.028889396517353134,0.028737881342671447,0.027744751443624455,0.024331106331568153,0.020364237678073716,0.015991877540892954,0.01201134616499569,0.00942637638287152,0.007016013426172209,0.005518475761268704,0.004066756308189768,0.0030543840670686335,0.002539640313531741,0.0029114118416380523,0.003613504551602084,0.0046223390678219465,0.004988751165993929,0.004576742789429432,0.003675908393852856,0.003527799813818293,0.003720905772395137,0.003662674165702596,,,,,,,,,,,,
39,SKIN10,3,0.07286438713924144,0.07129172776681773,0.06953838127419225,0.07282251899505536,0.07022341799699021,0.06830835898876296,0.0636988030725964,0.06129980539576371,0.060863258044739854,0.06253045297256363,0.0638597562157143,0.06332595751609335,0.061840372412922964,0.06108588190645329,0.059521015019342455,0.05774338981611372,0.05731433965897737,0.05487500776895413,0.05483830383214648,0.049418532649929015,0.04482070677756545,0.038202328563988815,0.03190917595014767,0.02395040924643683,0.019994669043206972,0.016512911291689438,0.02219125707209676,0.028283973397717495,0.02910060377511438,0.03087142387719509,0.02993659327746737,,,,,,,,,,,,
40,SKIN11,0,0.07092300924069887,0.055927670492425044,0.06273952691910872,0.06037745982317856,0.06136866481450446,0.06007448457758533,0.05440228942283515,0.049322147810195276,0.04435856938733845,0.043514099746464995,0.045774044172735416,0.045141225836296546,0.0403553833620038,0.033608096056328786,0.026903977658918634,0.02088681410801999,0.016196389590529173,0.01270440852634318,0.009195939449969522,0.0067052936800172085,0.004859352147642415,0.0032413164041322474,0.0015865144046518969,0.001201537093144324,0.0014467671617138193,0.0016901180054491492,0.0009597373788555232,0.0011324372659035616,0.0011934659437927131,0.0012939815899661166,0.0016263705491355558,,,,,,,,,,,,
41,SKIN11,1,0.018272476017679784,0.013861847157338571,0.015473019597807364,0.014577642001878242,0.014970942448094405,0.014555057987703464,0.012867717833233712,0.011249576259233597,0.009678599785063084,0.009297630343215851,0.009785035140838519,0.009651145783777364,0.008323374882584635,0.006805059826613466,0.005442781478089809,0.0041356982775218164,0.003402753578225874,0.0030275054068795684,0.003025820770839763,0.002843601695260741,0.003067857211357066,0.002983941358458641,0.0028248774235651907,0.0017387068597016111,0.0019072845636990553,0.0016871933404308864,0.0018738491244060876,0.0024804417301076964,0.0022949846559692797,0.002999862803628621,0.0026161375663528714,,,,,,,,,,,,
42,SKIN11,2,0.05031767276981362,0.038708904247082614,0.0429454292878555,0.040971884620370616,0.041796071128884976,0.041255252726890256,0.036963165237616204,0.03309330676271187,0.029184144692211735,0.028250544550747516,0.029153808283803585,0.02832583156697463,0.024821268449313084,0.02024663690215762,0.015815179951419372,0.012085248510987225,0.00902384279934314,0.006741272740816769,0.005087293122823483,0.0033311453417786806,0.0029641376976056832,0.002827714744961187,0.0032817363070413745,0.005502978198969142,0.00609419172551753,0.005243942645131718,0.004684620973072086,0.0038531489282862775,0.0038558626638529473,0.004200021767836885,0.003946561619373518,,,,,,,,,,,,
43,SKIN11,3,0.0791303970764175,0.06507403310292519,0.07510337361410412,0.07297877192027759,0.07222606369940297,0.06992208153542741,0.0646647295826402,0.06320108120136372,0.06113163717042078,0.06233898711552568,0.06569267047127415,0.06619760788048272,0.06455153479292663,0.06157438470611424,0.06001987320937889,0.05903402736191353,0.058145205572788114,0.057180745796909904,0.054623188864834506,0.04846642293160458,0.045447857833590476,0.041041659198789555,0.03345925350894413,0.024010715506920067,0.019621256798617405,0.016156844453461227,0.022917268758226222,0.03011832984798467,0.029574429790405986,0.032808935033794895,0.03004613618129338,,,,,,,,,,,,
44,SKIN12,0,0.06617234230291229,0.06062017041186221,0.06277193418381409,0.06083213318314555,0.060571692618780267,0.05927259073918781,0.05471619112289825,0.050113275382143094,0.04477485178626333,0.04390527364288857,0.04552879245256477,0.04383827449986319,0.04027870333041575,0.0333187673291384,0.02649892643547053,0.02050571407904072,0.015890342228471684,0.012582641419052305,0.009257316227250826,0.00682626589210322,0.004602510279843275,0.002708756200793762,0.0013863859641051327,0.0016998093603794735,0.0017869788094903173,0.0014108734246424705,0.0021646904167307826,0.0012539277012033675,0.0011626823243792632,0.0013466508161204171,0.0013999393960216519,,,,,,,,,,,,
45,SKIN12,1,0.016128896462500052,0.014344262525927466,0.014548994164391543,0.013913246755507511,0.01394256032967002,0.0136097497655665,0.01234797601533937,0.010970440504933027,0.009344395638915868,0.009113338463576103,0.009411173504739336,0.008883231511294035,0.007956055093057442,0.006413273329002683,0.0051191796403729116,0.003632476711678994,0.0031331829524610033,0.0028753784274042093,0.0028504281966777695,0.0028975157444198303,0.0029946001744410563,0.002996820991654098,0.002749540141568324,0.0018966194725078631,0.0017647184605689532,0.0018768754145455802,0.0015303579466468711,0.00225578360819753,0.0023693020018695668,0.0025761588519694146,0.0027246570411502418,,,,,,,,,,,,
46,SKIN12,2,0.04561638614691463,0.04065143638962071,0.04213514080209607,0.040435224984294305,0.04036465444872911,0.039724211852576255,0.036722171716749526,0.032963246122821574,0.028924312642211028,0.027964309507600635,0.02842001537501762,0.026815814410642257,0.02426873364626766,0.01947739021656314,0.015074069504240941,0.011150153744935836,0.008544634716783355,0.0065961569007631895,0.004862442708152976,0.0036821468681389087,0.0028953236885142205,0.002766015753426847,0.0033953174611735778,0.0042976158209074525,0.005509669525754395,0.004883735693525516,0.005231416138375021,0.003822998920241967,0.003837376541461767,0.0040499841274841955,0.003971335786626059,,,,,,,,,,,,
47,SKIN12,3,0.07251286591967206,0.06883490597475572,0.07400828649159262,0.07228673070456855,0.06968427541151002,0.0676426144590314,0.06441243371613758,0.06272410704993922,0.06022963153555771,0.06141859945522107,0.06409655245274719,0.06308383098155301,0.06261716168674096,0.05990144934767513,0.05830943180494275,0.056780096685891734,0.0555638713674168,0.05510425015390944,0.05314612506371485,0.05022445987965662,0.044607059872237766,0.03905534290785556,0.03261504352270262,0.023726170673517413,0.019799103797181854,0.0162324149535022,0.022507064881274866,0.02821965401203212,0.029271309291971997,0.031517313637214266,0.03076450454463953,,,,,,,,,,,,
48,SKIN13,0,0.06521102200846045,0.06230404600511144,0.0598999869477541,0.05773850335207119,0.0575849117859482,0.05667624239512665,0.05302475503684832,0.046945587644038396,0.04261194019664158,0.041215551225864386,0.0446351549762566,0.042833285040960456,0.03844756648240996,0.0319153912997726,0.025563800039834043,0.020030680820721906,0.015392283363963657,0.011585326286534914,0.008685619863394804,0.006327715638081636,0.004014128393978431,0.002969914942650098,0.0015214598279630048,0.0009259445636758553,0.0010810575167033156,0.001348493829954902,0.0012949793774058177,0.0010757202014661114,0.00113986450761264,0.0012821708008116646,0.0012386803418294422,,,,,,,,,,,,
49,SKIN13,1,0.01761619282438598,0.016621985798976655,0.015569734872497378,0.01477330993323459,0.014787646393236417,0.01460350871157172,0.013400636361101935,0.01129583948712159,0.00978881026143676,0.009160377722458302,0.010126257592081347,0.009677641116373741,0.008520022211787649,0.006543321346527695,0.004997788343704005,0.003756257889531162,0.003132587492875355,0.002949369554092839,0.00310210645374104,0.003287124243669194,0.0030391229112991538,0.0031470548160828127,0.0029140177763159565,0.002116458666813689,0.001779585458273179,0.0016002629429587292,0.0017386524777807306,0.0023498476282776235,0.0026157635571996507,0.002719150059638822,0.0027828808837854755,,,,,,,,,,,,
50,SKIN13,2,0.04699460970866911,0.04383592648986305,0.04194054912438219,0.039811201332022116,0.039888522749830145,0.0396336241269841,0.0368961838379611,0.03204628892819368,0.028651960826416478,0.027070125861006065,0.028939662865926634,0.027328507680033663,0.0242193564642395,0.019360751747198784,0.015163036066092076,0.011465638702889696,0.008234215044117074,0.006049534477467068,0.004496997180747459,0.003366611992305436,0.002910942085111578,0.002842775630526664,0.003071429713650736,0.0038461956867982716,0.0052615878496861754,0.004344157015799117,0.0050111002549066384,0.003767727388341952,0.003943739110424193,0.004089559597613778,0.0037776276283164488,,,,,,,,,,,,
51,SKIN13,3,0.07582777289662601,0.07445982991048611,0.07409966301889524,0.07165884992866113,0.06983447607649323,0.06755001093216041,0.06511998905187842,0.061386861774400565,0.06041347769237071,0.0603712450510728,0.06533729934619077,0.06465273910150185,0.06320803570394509,0.06070349167674025,0.05928625233847102,0.05790467998824018,0.05771361136319225,0.05647221552048813,0.05488518342989085,0.05017669487473156,0.04409096381090405,0.03969882666396529,0.03246779106224268,0.023767383192443706,0.019530252382348994,0.016864595231699468,0.02195960949699371,0.02854214163497904,0.028837094410174423,0.031068134014806223,0.030522944898567283,,,,,,,,,,,,
52,SKIN14,0,0.06255654310326762,0.05400156048708561,0.060935928329132534,0.06145513772672618,0.060464975218498467,0.05777293303102443,0.05420303720608949,0.04947956073357668,0.04433658634271088,0.04434762958478071,0.04575296561181355,0.04488411552083039,0.03966465283692063,0.03382026481441355,0.02733928213987189,0.02102155405267506,0.01702230661922459,0.013067321540114394,0.009638607428025593,0.0069377602429264405,0.004620005282578968,0.0034570820741977766,0.001947482294557419,0.0011986066240859913,0.0008950701438034408,0.001208410019300594,0.0011065222409745855,0.0012400268985417,0.0014560511207835896,0.0014934082201703892,0.0014416733793977483,,,,,,,,,,,,
53,SKIN14,1,0.018304479641948042,0.01564132044377842,0.017031072177556665,0.017074423980717745,0.017023273820635208,0.016264657579265148,0.015049477715171539,0.013377246611120788,0.011069283940387954,0.011166215393863805,0.01164312799758578,0.011360061045598608,0.009813764938820385,0.008257769354299045,0.006610600890297538,0.004952860555121091,0.0041737071388864904,0.003549531826410712,0.0031775114125277776,0.0028684136429886625,0.0029127565839194604,0.00282669052853338,0.002702772468672501,0.0020023780727439836,0.0016431850685048556,0.0016066279149170686,0.0018661182589213322,0.0027720919022246045,0.0023862983618449696,0.002851459339116096,0.002618698884176507,,,,,,,,,,,,
54,SKIN14,2,0.04636354311686621,0.03936795417241417,0.04368562984911852,0.04363738177121011,0.0433608379378362,0.04172774584612904,0.03902035497102806,0.03500767059783428,0.030785523406942662,0.030167922849356085,0.030948612615065534,0.02970013052793476,0.025997203242642108,0.021481825721196605,0.01691108618100422,0.01282556290333392,0.009590235003087021,0.007440946141433551,0.005612198882664033,0.0036334843261509914,0.0030553201441899614,0.0028060696430410688,0.0032386805768928996,0.004155967218832097,0.005041905107910285,0.0046759357714546285,0.004762909965016048,0.0035004542103805867,0.003669634366039898,0.0035891498866303315,0.003479593732315393,,,,,,,,,,,,
55,SKIN14,3,0.07389327570684044,0.06551402641981838,0.07629727592351858,0.07758561730178182,0.07462453813449002,0.07014067387089197,0.06759008662557776,0.06574519160122548,0.06373069157864555,0.06585672912111362,0.06839174886775387,0.06791557166962668,0.06599691465133627,0.06434454057292159,0.06282631034676084,0.06045135207720393,0.06116850312599237,0.05943851052155919,0.05612056186321435,0.05128427034659733,0.0455303982232772,0.04171229379493593,0.03317229141471494,0.024967995135898806,0.02048334287354539,0.016126007413529837,0.022831015937891004,0.030776235040648563,0.02948126211306272,0.032888795889947406,0.031968180155175926,,,,,,,,,,,,
56,SKIN15,0,0.06526364696333482,0.05764113186336547,0.05796125315417325,0.06035442551802345,0.06033392794236937,0.05740000079910009,0.053880685618312524,0.0483675430928975,0.04199364397789618,0.042941625386802365,0.04506020437585136,0.04388937315518564,0.039143641071076186,0.03186463803057592,0.026050142039074298,0.02032550757832233,0.015770583484807282,0.012060750441462344,0.009290502378045714,0.006291034040274729,0.00469212391091068,0.0029967520508137144,0.0016011430113057384,0.0010250014620677068,0.0013587858019124736,0.0017197410197271027,0.0011756609553777721,0.0011183820689718172,0.0011476586806462709,0.001541179988187199,0.001466062372952964,,,,,,,,,,,,
57,SKIN15,1,0.017892557104197654,0.015308453074465865,0.01495599279665439,0.01553105091282058,0.015551133516908575,0.014902970290565077,0.013792667548884493,0.011699062715100291,0.009940706072994557,0.009920688001938814,0.010388470255355966,0.009930992441598915,0.008534084870722533,0.006645943015403608,0.005297811105004663,0.00397326433321123,0.0030878581474375675,0.002860962568590183,0.002895227791466423,0.002925785409257172,0.003076836399078622,0.002827013862288246,0.0028546504996567693,0.001841190597734691,0.0016709760125308993,0.0014736371792306118,0.0016466020814210345,0.0020586590872747413,0.0025159681761924976,0.002740394676474607,0.0025696544147528633,,,,,,,,,,,,
58,SKIN15,2,0.04739787916083147,0.041372915001371885,0.040852179837858583,0.04225963288816687,0.04234137190463712,0.04030137604486178,0.038062337358780805,0.033372538051248936,0.028586685329898245,0.028841819741021464,0.029389416409289413,0.028271657976699404,0.024732446698866883,0.02009588463681374,0.015427825030485941,0.01165479810032841,0.008486032491335609,0.006506692674117504,0.0048739052801541815,0.003635869374567398,0.0031331445524369473,0.0028581352292931907,0.003176707418793126,0.00468279968390176,0.005601510421901969,0.005043221426440628,0.004453144501946461,0.0036641475252101718,0.003676206333524194,0.003953133968220571,0.003822906603763838,,,,,,,,,,,,
59,SKIN15,3,0.0762078882528324,0.07080280766803625,0.07274424261270333,0.07639922075830963,0.07403240007076543,0.06914809119652027,0.06758535459603474,0.06408778338070807,0.06051181321073781,0.06456448727700886,0.06730358985504876,0.06724314214263079,0.0647882386512916,0.06170244055351178,0.06041625321245553,0.05927614684889198,0.059197333279837686,0.057373531229919165,0.0565430974037256,0.05161282561333858,0.047139223139996245,0.041119350979617324,0.033211622921081416,0.023856700579124066,0.020049409367193256,0.016503982573585076,0.023295588716439507,0.027662049603166795,0.030702188114005546,0.03321930300991909,0.031109549848682867,,,,,,,,,,,,
60,SKIN16,0,0.0645455791589074,0.05903425863202004,0.06071073298285204,0.06100887451396184,0.059827003855710444,0.05842671816615876,0.05225546585284262,0.04699558704536298,0.04347463079386005,0.0433889144389251,0.043897740571130245,0.043307808171197594,0.03903580203990864,0.032219288695424474,0.025460345039702053,0.02031135300374506,0.016172280312047406,0.012091458538383415,0.009073491773510231,0.006515642892950067,0.004429431500956918,0.0029340529911291782,0.001675224512838769,0.0011754970701213577,0.001193240281681078,0.001576812140365358,0.0013886355617833547,0.0012725828808675323,0.0012684487480885665,0.0017137966973865238,0.001359037350665632,,,,,,,,,,,,
