,SkinID,Label,ITA,Wavelengths,Max,Min,FractionClipped,AnyClipping
945,SKIN19,Forearm,-9.440000000000001,1030,2431.6666666666665,1754.8333333333333,0.0,0.0
907,SKIN19,Bicep,-31.844,1080,2347.3333333333335,1749.5555555555557,0.0,0.0
920,SKIN19,Neck,-59.236000000000004,1080,2397.1111111111113,1770.6666666666667,0.0,0.0
933,SKIN19,Leg,-51.720000000000006,1080,2473.777777777778,1708.5555555555557,0.0,0.0
946,SKIN19,Forearm,-9.440000000000001,1080,2343.5,1856.5833333333333,0.0,0.0
908,SKIN19,Bicep,-31.844,1100,2341.8888888888887,1816.7777777777778,0.0,0.0
921,SKIN19,Neck,-59.236000000000004,1100,2379.5555555555557,1839.2222222222222,0.0,0.0
934,SKIN19,Leg,-51.720000000000006,1100,2448.8888888888887,1788.5555555555557,0.0,0.0
947,SKIN19,Forearm,-9.440000000000001,1100,2347.8333333333335,1903.25,0.0,0.0
909,SKIN19,Bicep,-31.844,1210,2607.222222222222,1727.4444444444443,0.0,0.0
922,SKIN19,Neck,-59.236000000000004,1210,2601.4444444444443,1749.4444444444443,0.0,0.0
935,SKIN19,Leg,-51.720000000000006,1210,2622.3333333333335,1829.7777777777778,0.0,0.0
948,SKIN19,Forearm,-9.440000000000001,1210,2589.8333333333335,1805.25,0.0,0.0
949,SKIN20,Bicep,61.158,700,2417.3333333333335,1789.6666666666667,0.0,0.0
962,SKIN20,Neck,42.494,700,2451.222222222222,1823.3333333333333,0.0,0.0
975,SKIN20,Leg,62.102,700,2526.5555555555557,1744.7777777777778,0.0,0.0
988,SKIN20,Forearm,55.972,700,2707.6666666666665,1553.8333333333333,0.0,0.0
950,SKIN20,Bicep,61.158,730,2436.4444444444443,1803.5555555555557,0.0,0.0
963,SKIN20,Neck,42.494,730,2438.6666666666665,1843.111111111111,0.0,0.0
976,SKIN20,Leg,62.102,730,2488.777777777778,1778.4444444444443,0.0,0.0
989,SKIN20,Forearm,55.972,730,2810.3333333333335,1452.25,0.0,0.0
951,SKIN20,Bicep,61.158,760,2404.1111111111113,1810.4444444444443,0.0,0.0
964,SKIN20,Neck,42.494,760,2388.0,1833.111111111111,0.0,0.0
977,SKIN20,Leg,62.102,760,2416.0,1830.6666666666667,0.0,0.0
990,SKIN20,Forearm,55.972,760,2896.0833333333335,1377.3333333333333,0.0,0.0
952,SKIN20,Bicep,61.158,800,2390.0,1847.3333333333333,0.0,0.0
965,SKIN20,Neck,42.494,800,2376.6666666666665,1838.888888888889,0.0,0.0
978,SKIN20,Leg,62.102,800,2418.222222222222,1881.2222222222222,0.0,0.0
991,SKIN20,Forearm,55.972,800,3022.5,1316.25,0.0,0.0
953,SKIN20,Bicep,61.158,850,2341.222222222222,1860.3333333333333,0.0,0.0
966,SKIN20,Neck,42.494,850,2373.1111111111113,1823.3333333333333,0.0,0.0
979,SKIN20,Leg,62.102,850,2350.222222222222,1922.2222222222222,0.0,0.0
992,SKIN20,Forearm,55.972,850,2986.5,1306.6666666666667,0.0,0.0
954,SKIN20,Bicep,61.158,910,2439.8888888888887,1832.6666666666667,0.0,0.0
967,SKIN20,Neck,42.494,910,2434.0,1834.111111111111,0.0,0.0
980,SKIN20,Leg,62.102,910,2459.1111111111113,1904.5555555555557,0.0,0.0
993,SKIN20,Forearm,55.972,910,2840.9166666666665,1389.8333333333333,0.0,0.0
955,SKIN20,Bicep,61.158,930,2552.0,1765.0,0.0,0.0
968,SKIN20,Neck,42.494,930,2587.1111111111113,1806.888888888889,0.0,0.0
981,SKIN20,Leg,62.102,930,2575.222222222222,1878.6666666666667,0.0,0.0
994,SKIN20,Forearm,55.972,930,2868.0,1417.5833333333333,0.0,0.0
956,SKIN20,Bicep,61.158,950,2352.3333333333335,1845.5555555555557,0.0,0.0
969,SKIN20,Neck,42.494,950,2361.777777777778,1826.888888888889,0.0,0.0
982,SKIN20,Leg,62.102,950,2357.3333333333335,1923.111111111111,0.0,0.0
995,SKIN20,Forearm,55.972,950,2695.1666666666665,1503.6666666666667,0.0,0.0
957,SKIN20,Bicep,61.158,980,2408.0,1866.111111111111,0.0,0.0
970,SKIN20,Neck,42.494,980,2463.5555555555557,1833.7777777777778,0.0,0.0
983,SKIN20,Leg,62.102,980,2482.4444444444443,1862.3333333333333,0.0,0.0
996,SKIN20,Forearm,55.972,980,2656.9166666666665,1611.3333333333333,0.0,0.0
958,SKIN20,Bicep,61.158,1030,2318.8888888888887,1917.888888888889,0.0,0.0
971,SKIN20,Neck,42.494,1030,2323.4444444444443,1915.2222222222222,0.0,0.0
984,SKIN20,Leg,62.102,1030,2353.6666666666665,1976.2222222222222,0.0,0.0
997,SKIN20,Forearm,55.972,1030,2481.25,1713.25,0.0,0.0
959,SKIN20,Bicep,61.158,1080,2318.4444444444443,1959.3333333333333,0.0,0.0
972,SKIN20,Neck,42.494,1080,2312.5555555555557,1964.111111111111,0.0,0.0
985,SKIN20,Leg,62.102,1080,2299.8888888888887,1985.4444444444443,0.0,0.0
998,SKIN20,Forearm,55.972,1080,2397.5833333333335,1822.5833333333333,0.0,0.0
960,SKIN20,Bicep,61.158,1100,2294.5555555555557,1959.888888888889,0.0,0.0
973,SKIN20,Neck,42.494,1100,2329.222222222222,1967.7777777777778,0.0,0.0
986,SKIN20,Leg,62.102,1100,2298.222222222222,1980.2222222222222,0.0,0.0
999,SKIN20,Forearm,55.972,1100,2347.3333333333335,1870.25,0.0,0.0
961,SKIN20,Bicep,61.158,1210,2579.0,1771.4444444444443,0.0,0.0
974,SKIN20,Neck,42.494,1210,2619.222222222222,1816.2222222222222,0.0,0.0
987,SKIN20,Leg,62.102,1210,2620.5555555555557,1814.111111111111,0.0,0.0
1000,SKIN20,Forearm,55.972,1210,2714.5,1781.75,0.0,0.0
1001,SKIN21,Bicep,50.612,700,3092.5555555555557,919.5555555555555,0.0,0.0
1014,SKIN21,Neck,46.186,700,2879.6666666666665,1253.2222222222222,0.0,0.0
1027,SKIN21,Leg,43.275999999999996,700,3118.222222222222,1045.7777777777778,0.0,0.0
1040,SKIN21,Forearm,48.471999999999994,700,3049.0,914.8333333333334,0.0,0.0
1002,SKIN21,Bicep,50.612,730,2950.8888888888887,1116.7777777777778,0.0,0.0
1015,SKIN21,Neck,46.186,730,2798.222222222222,1381.2222222222222,0.0,0.0
1028,SKIN21,Leg,43.275999999999996,730,3004.1111111111113,1195.4444444444443,0.0,0.0
1041,SKIN21,Forearm,48.471999999999994,730,2936.1666666666665,1069.5833333333333,0.0,0.0
1003,SKIN21,Bicep,50.612,760,2728.777777777778,1392.4444444444443,0.0,0.0
1016,SKIN21,Neck,46.186,760,2622.222222222222,1549.3333333333333,0.0,0.0
1029,SKIN21,Leg,43.275999999999996,760,2784.4444444444443,1444.3333333333333,0.0,0.0
1042,SKIN21,Forearm,48.471999999999994,760,2720.4166666666665,1287.8333333333333,0.0,0.0
1004,SKIN21,Bicep,50.612,800,2596.3333333333335,1604.7777777777778,0.0,0.0
1017,SKIN21,Neck,46.186,800,2575.6666666666665,1724.5555555555557,0.0,0.0
1030,SKIN21,Leg,43.275999999999996,800,2629.222222222222,1616.3333333333333,0.0,0.0
1043,SKIN21,Forearm,48.471999999999994,800,2607.25,1497.5833333333333,0.0,0.0
1005,SKIN21,Bicep,50.612,850,2448.777777777778,1771.2222222222222,0.0,0.0
1018,SKIN21,Neck,46.186,850,2457.1111111111113,1815.4444444444443,0.0,0.0
1031,SKIN21,Leg,43.275999999999996,850,2482.0,1810.7777777777778,0.0,0.0
1044,SKIN21,Forearm,48.471999999999994,850,2498.4166666666665,1599.75,0.0,0.0
1006,SKIN21,Bicep,50.612,910,2439.5555555555557,1822.2222222222222,0.0,0.0
1019,SKIN21,Neck,46.186,910,2430.4444444444443,1842.6666666666667,0.0,0.0
1032,SKIN21,Leg,43.275999999999996,910,2451.5555555555557,1865.111111111111,0.0,0.0
1045,SKIN21,Forearm,48.471999999999994,910,2454.75,1681.4166666666667,0.0,0.0
1007,SKIN21,Bicep,50.612,930,2564.8888888888887,1799.7777777777778,0.0,0.0
1020,SKIN21,Neck,46.186,930,2552.3333333333335,1805.2222222222222,0.0,0.0
1033,SKIN21,Leg,43.275999999999996,930,2597.222222222222,1854.888888888889,0.0,0.0
1046,SKIN21,Forearm,48.471999999999994,930,2577.75,1678.8333333333333,0.0,0.0
1008,SKIN21,Bicep,50.612,950,2389.777777777778,1870.5555555555557,0.0,0.0
1021,SKIN21,Neck,46.186,950,2379.4444444444443,1870.111111111111,0.0,0.0
1034,SKIN21,Leg,43.275999999999996,950,2424.4444444444443,1908.0,0.0,0.0
1047,SKIN21,Forearm,48.471999999999994,950,2394.3333333333335,1735.9166666666667,0.0,0.0
1009,SKIN21,Bicep,50.612,980,2450.6666666666665,1841.0,0.0,0.0
1022,SKIN21,Neck,46.186,980,2480.8888888888887,1845.888888888889,0.0,0.0
1035,SKIN21,Leg,43.275999999999996,980,2495.8888888888887,1864.7777777777778,0.0,0.0
1048,SKIN21,Forearm,48.471999999999994,980,2479.8333333333335,1794.0833333333333,0.0,0.0
1010,SKIN21,Bicep,50.612,1030,2332.4444444444443,1947.5555555555557,0.0,0.0
1023,SKIN21,Neck,46.186,1030,2342.0,1935.5555555555557,0.0,0.0
1036,SKIN21,Leg,43.275999999999996,1030,2322.1111111111113,1967.7777777777778,0.0,0.0
1049,SKIN21,Forearm,48.471999999999994,1030,2338.75,1903.25,0.0,0.0
1011,SKIN21,Bicep,50.612,1080,2288.6666666666665,1967.888888888889,0.0,0.0
1024,SKIN21,Neck,46.186,1080,2278.4444444444443,1971.111111111111,0.0,0.0
1037,SKIN21,Leg,43.275999999999996,1080,2298.5555555555557,1985.3333333333333,0.0,0.0
1050,SKIN21,Forearm,48.471999999999994,1080,2283.8333333333335,1951.6666666666667,0.0,0.0
1012,SKIN21,Bicep,50.612,1100,2293.777777777778,1966.7777777777778,0.0,0.0
1025,SKIN21,Neck,46.186,1100,2297.1111111111113,1964.111111111111,0.0,0.0
1038,SKIN21,Leg,43.275999999999996,1100,2308.3333333333335,1981.111111111111,0.0,0.0
1051,SKIN21,Forearm,48.471999999999994,1100,2308.5,1962.3333333333333,0.0,0.0
1013,SKIN21,Bicep,50.612,1210,2597.1111111111113,1790.2222222222222,0.0,0.0
1026,SKIN21,Neck,46.186,1210,2625.1111111111113,1756.4444444444443,0.0,0.0
1039,SKIN21,Leg,43.275999999999996,1210,2658.4444444444443,1802.7777777777778,0.0,0.0
1052,SKIN21,Forearm,48.471999999999994,1210,2633.1666666666665,1744.3333333333333,0.0,0.0
1053,SKIN22,Bicep,12.538,700,4095.0,0.0,0.0009087761392009987,1.0
1066,SKIN22,Neck,-5.35,700,4095.0,0.0,0.0013662121566791509,1.0
1079,SKIN22,Leg,-29.532,700,4095.0,0.0,0.002324243133583021,1.0
1092,SKIN22,Forearm,-13.534,700,4095.0,0.0,0.0011093311095505618,1.0
1054,SKIN22,Bicep,12.538,730,4095.0,0.0,0.0006612827715355803,1.0
1067,SKIN22,Neck,-5.35,730,4095.0,0.0,0.0011548064918851435,1.0
1080,SKIN22,Leg,-29.532,730,4095.0,0.0,0.0020962566323345817,1.0
1093,SKIN22,Forearm,-13.534,730,4095.0,0.0,0.0008739685744382023,1.0
1055,SKIN22,Bicep,12.538,760,4008.4444444444443,0.0,9.509597378277154e-05,1.0
1068,SKIN22,Neck,-5.35,760,4095.0,0.0,0.0005674059769038702,1.0
1081,SKIN22,Leg,-29.532,760,4095.0,0.0,0.0015729849406991262,1.0
1094,SKIN22,Forearm,-13.534,760,4095.0,0.0,0.0004977908473782772,1.0
1056,SKIN22,Bicep,12.538,800,3658.5555555555557,26.77777777777778,1.0484940699126093e-05,0.7777777777777778
1069,SKIN22,Neck,-5.35,800,4056.5555555555557,19.22222222222222,0.00014288779650436956,0.8888888888888888
1082,SKIN22,Leg,-29.532,800,4095.0,0.0,0.0010092365012484394,1.0
1095,SKIN22,Forearm,-13.534,800,4095.0,0.0,0.000230607736423221,1.0
1057,SKIN22,Bicep,12.538,850,3020.222222222222,813.4444444444445,0.0,0.0
1070,SKIN22,Neck,-5.35,850,3550.222222222222,546.0,0.0,0.0
1083,SKIN22,Leg,-29.532,850,4095.0,0.0,6.339731585518103e-05,1.0
1096,SKIN22,Forearm,-13.534,850,3682.25,0.0,2.4139747191011233e-05,1.0
1058,SKIN22,Bicep,12.538,910,2508.4444444444443,1299.4444444444443,0.0,0.0
1071,SKIN22,Neck,-5.35,910,2778.1111111111113,1142.2222222222222,0.0,0.0
1084,SKIN22,Leg,-29.532,910,3209.777777777778,651.8888888888889,0.0,0.0
1097,SKIN22,Forearm,-13.534,910,2744.3333333333335,561.75,0.0,0.0
1059,SKIN22,Bicep,12.538,930,2560.8888888888887,1341.0,0.0,0.0
1072,SKIN22,Neck,-5.35,930,2605.3333333333335,1241.0,0.0,0.0
1085,SKIN22,Leg,-29.532,930,2930.5555555555557,862.3333333333334,0.0,0.0
1098,SKIN22,Forearm,-13.534,930,2665.0,727.5833333333334,0.0,0.0
1060,SKIN22,Bicep,12.538,950,2493.5555555555557,1627.5555555555557,0.0,0.0
1073,SKIN22,Neck,-5.35,950,2712.6666666666665,1537.7777777777778,0.0,0.0
1086,SKIN22,Leg,-29.532,950,2951.0,1234.888888888889,0.0,0.0
1099,SKIN22,Forearm,-13.534,950,2708.5,1109.6666666666667,0.0,0.0
1061,SKIN22,Bicep,12.538,980,2550.777777777778,1763.5555555555557,0.0,0.0
1074,SKIN22,Neck,-5.35,980,2725.4444444444443,1754.111111111111,0.0,0.0
1087,SKIN22,Leg,-29.532,980,2810.0,1593.7777777777778,0.0,0.0
1100,SKIN22,Forearm,-13.534,980,2708.5,1458.9166666666667,0.0,0.0
1062,SKIN22,Bicep,12.538,1030,2341.5555555555557,1844.3333333333333,0.0,0.0
1075,SKIN22,Neck,-5.35,1030,2436.0,1791.2222222222222,0.0,0.0
1088,SKIN22,Leg,-29.532,1030,2511.8888888888887,1714.2222222222222,0.0,0.0
1101,SKIN22,Forearm,-13.534,1030,2397.8333333333335,1614.5,0.0,0.0
1063,SKIN22,Bicep,12.538,1080,2316.0,1916.111111111111,0.0,0.0
1076,SKIN22,Neck,-5.35,1080,2358.3333333333335,1875.0,0.0,0.0
1089,SKIN22,Leg,-29.532,1080,2398.3333333333335,1834.3333333333333,0.0,0.0
1102,SKIN22,Forearm,-13.534,1080,2354.0833333333335,1770.5,0.0,0.0
1064,SKIN22,Bicep,12.538,1100,2321.8888888888887,1933.888888888889,0.0,0.0
1077,SKIN22,Neck,-5.35,1100,2364.222222222222,1905.111111111111,0.0,0.0
1090,SKIN22,Leg,-29.532,1100,2398.4444444444443,1878.0,0.0,0.0
1103,SKIN22,Forearm,-13.534,1100,2348.5833333333335,1812.25,0.0,0.0
1065,SKIN22,Bicep,12.538,1210,2609.5555555555557,1747.111111111111,0.0,0.0
1078,SKIN22,Neck,-5.35,1210,2576.3333333333335,1794.3333333333333,0.0,0.0
1091,SKIN22,Leg,-29.532,1210,2637.4444444444443,1821.3333333333333,0.0,0.0
1104,SKIN22,Forearm,-13.534,1210,2707.6666666666665,1631.5833333333333,0.0,0.0
1105,SKIN23,Bicep,54.60799999999999,700,2547.3333333333335,1615.6666666666667,0.0,0.0
1118,SKIN23,Neck,51.989999999999995,700,2523.4444444444443,1632.3333333333333,0.0,0.0
1131,SKIN23,Leg,61.874,700,2568.8888888888887,1658.6666666666667,0.0,0.0
1144,SKIN23,Forearm,56.336,700,2601.25,1547.3333333333333,0.0,0.0
1106,SKIN23,Bicep,54.60799999999999,730,2531.777777777778,1672.3333333333333,0.0,0.0
1119,SKIN23,Neck,51.989999999999995,730,2490.3333333333335,1715.888888888889,0.0,0.0
1132,SKIN23,Leg,61.874,730,2531.6666666666665,1738.7777777777778,0.0,0.0
1145,SKIN23,Forearm,56.336,730,2570.25,1616.0,0.0,0.0
1107,SKIN23,Bicep,54.60799999999999,760,2469.6666666666665,1761.0,0.0,0.0
1120,SKIN23,Neck,51.989999999999995,760,2446.3333333333335,1775.111111111111,0.0,0.0
1133,SKIN23,Leg,61.874,760,2443.222222222222,1835.888888888889,0.0,0.0
1146,SKIN23,Forearm,56.336,760,2576.0833333333335,1694.75,0.0,0.0
1108,SKIN23,Bicep,54.60799999999999,800,2435.777777777778,1816.5555555555557,0.0,0.0
1121,SKIN23,Neck,51.989999999999995,800,2398.3333333333335,1835.4444444444443,0.0,0.0
1134,SKIN23,Leg,61.874,800,2409.777777777778,1870.888888888889,0.0,0.0
1147,SKIN23,Forearm,56.336,800,2598.9166666666665,1717.8333333333333,0.0,0.0
1109,SKIN23,Bicep,54.60799999999999,850,2412.1111111111113,1836.4444444444443,0.0,0.0
1122,SKIN23,Neck,51.989999999999995,850,2354.777777777778,1860.0,0.0,0.0
1135,SKIN23,Leg,61.874,850,2343.5555555555557,1860.888888888889,0.0,0.0
1148,SKIN23,Forearm,56.336,850,2586.4166666666665,1737.5,0.0,0.0
1110,SKIN23,Bicep,54.60799999999999,910,2441.5555555555557,1853.111111111111,0.0,0.0
1123,SKIN23,Neck,51.989999999999995,910,2438.222222222222,1840.888888888889,0.0,0.0
1136,SKIN23,Leg,61.874,910,2455.1111111111113,1888.0,0.0,0.0
1149,SKIN23,Forearm,56.336,910,2510.25,1767.25,0.0,0.0
1111,SKIN23,Bicep,54.60799999999999,930,2556.4444444444443,1820.3333333333333,0.0,0.0
1124,SKIN23,Neck,51.989999999999995,930,2546.3333333333335,1789.7777777777778,0.0,0.0
1137,SKIN23,Leg,61.874,930,2563.3333333333335,1885.6666666666667,0.0,0.0
1150,SKIN23,Forearm,56.336,930,2561.5,1764.5833333333333,0.0,0.0
1112,SKIN23,Bicep,54.60799999999999,950,2378.777777777778,1868.0,0.0,0.0
1125,SKIN23,Neck,51.989999999999995,950,2369.1111111111113,1836.6666666666667,0.0,0.0
1138,SKIN23,Leg,61.874,950,2387.8888888888887,1878.6666666666667,0.0,0.0
1151,SKIN23,Forearm,56.336,950,2452.8333333333335,1828.75,0.0,0.0
1113,SKIN23,Bicep,54.60799999999999,980,2444.4444444444443,1837.888888888889,0.0,0.0
1126,SKIN23,Neck,51.989999999999995,980,2462.3333333333335,1827.111111111111,0.0,0.0
1139,SKIN23,Leg,61.874,980,2494.3333333333335,1839.888888888889,0.0,0.0
1152,SKIN23,Forearm,56.336,980,2462.5833333333335,1863.75,0.0,0.0
1114,SKIN23,Bicep,54.60799999999999,1030,2318.222222222222,1932.7777777777778,0.0,0.0
1127,SKIN23,Neck,51.989999999999995,1030,2330.8888888888887,1926.111111111111,0.0,0.0
1140,SKIN23,Leg,61.874,1030,2333.4444444444443,1950.5555555555557,0.0,0.0
1153,SKIN23,Forearm,56.336,1030,2357.1666666666665,1901.0,0.0,0.0
1115,SKIN23,Bicep,54.60799999999999,1080,2312.3333333333335,1960.5555555555557,0.0,0.0
1128,SKIN23,Neck,51.989999999999995,1080,2292.0,1960.6666666666667,0.0,0.0
1141,SKIN23,Leg,61.874,1080,2311.222222222222,1975.4444444444443,0.0,0.0
1154,SKIN23,Forearm,56.336,1080,2323.75,1936.1666666666667,0.0,0.0
1116,SKIN23,Bicep,54.60799999999999,1100,2308.5555555555557,1962.0,0.0,0.0
1129,SKIN23,Neck,51.989999999999995,1100,2295.6666666666665,1954.6666666666667,0.0,0.0
1142,SKIN23,Leg,61.874,1100,2301.1111111111113,1966.888888888889,0.0,0.0
1155,SKIN23,Forearm,56.336,1100,2315.1666666666665,1954.75,0.0,0.0
1117,SKIN23,Bicep,54.60799999999999,1210,2590.1111111111113,1785.7777777777778,0.0,0.0
1130,SKIN23,Neck,51.989999999999995,1210,2604.3333333333335,1771.3333333333333,0.0,0.0
1143,SKIN23,Leg,61.874,1210,2621.5555555555557,1824.2222222222222,0.0,0.0
1156,SKIN23,Forearm,56.336,1210,2646.1666666666665,1740.0833333333333,0.0,0.0
1157,SKIN24,Bicep,50.8,700,2754.6,1251.4,0.0,0.0
1170,SKIN24,Neck,45.556,700,2595.1111111111113,1694.0,0.0,0.0
1183,SKIN24,Leg,51.462,700,2656.3333333333335,1492.0,0.0,0.0
1196,SKIN24,Forearm,52.589999999999996,700,2594.8333333333335,1644.25,0.0,0.0
1158,SKIN24,Bicep,50.8,730,2665.3,1396.2,0.0,0.0
1171,SKIN24,Neck,45.556,730,2544.8888888888887,1728.4444444444443,0.0,0.0
1184,SKIN24,Leg,51.462,730,2585.8888888888887,1593.111111111111,0.0,0.0
1197,SKIN24,Forearm,52.589999999999996,730,2566.1666666666665,1699.9166666666667,0.0,0.0
1159,SKIN24,Bicep,50.8,760,2518.3,1575.7,0.0,0.0
1172,SKIN24,Neck,45.556,760,2453.222222222222,1771.4444444444443,0.0,0.0
1185,SKIN24,Leg,51.462,760,2460.777777777778,1698.111111111111,0.0,0.0
1198,SKIN24,Forearm,52.589999999999996,760,2483.1666666666665,1714.0833333333333,0.0,0.0
1160,SKIN24,Bicep,50.8,800,2463.7,1717.4,0.0,0.0
1173,SKIN24,Neck,45.556,800,2402.5555555555557,1800.0,0.0,0.0
1186,SKIN24,Leg,51.462,800,2425.4444444444443,1786.5555555555557,0.0,0.0
1199,SKIN24,Forearm,52.589999999999996,800,2485.25,1733.6666666666667,0.0,0.0
1161,SKIN24,Bicep,50.8,850,2379.1,1777.8,0.0,0.0
1174,SKIN24,Neck,45.556,850,2383.1111111111113,1804.2222222222222,0.0,0.0
1187,SKIN24,Leg,51.462,850,2357.6666666666665,1828.2222222222222,0.0,0.0
1200,SKIN24,Forearm,52.589999999999996,850,2472.75,1743.3333333333333,0.0,0.0
1162,SKIN24,Bicep,50.8,910,2424.0,1812.8,0.0,0.0
1175,SKIN24,Neck,45.556,910,2436.6666666666665,1813.4444444444443,0.0,0.0
1188,SKIN24,Leg,51.462,910,2443.0,1837.888888888889,0.0,0.0
1201,SKIN24,Forearm,52.589999999999996,910,2443.0833333333335,1795.5,0.0,0.0
1163,SKIN24,Bicep,50.8,930,2536.0,1793.6,0.0,0.0
1176,SKIN24,Neck,45.556,930,2543.222222222222,1793.4444444444443,0.0,0.0
1189,SKIN24,Leg,51.462,930,2568.1111111111113,1819.0,0.0,0.0
1202,SKIN24,Forearm,52.589999999999996,930,2573.1666666666665,1794.4166666666667,0.0,0.0
1164,SKIN24,Bicep,50.8,950,2356.5,1851.5,0.0,0.0
1177,SKIN24,Neck,45.556,950,2364.1111111111113,1838.0,0.0,0.0
1190,SKIN24,Leg,51.462,950,2340.777777777778,1838.6666666666667,0.0,0.0
1203,SKIN24,Forearm,52.589999999999996,950,2400.1666666666665,1830.5833333333333,0.0,0.0
1165,SKIN24,Bicep,50.8,980,2424.6,1871.7,0.0,0.0
1178,SKIN24,Neck,45.556,980,2443.222222222222,1843.4444444444443,0.0,0.0
1191,SKIN24,Leg,51.462,980,2459.5555555555557,1842.7777777777778,0.0,0.0
1204,SKIN24,Forearm,52.589999999999996,980,2463.75,1853.25,0.0,0.0
1166,SKIN24,Bicep,50.8,1030,2329.8,1934.5,0.0,0.0
1179,SKIN24,Neck,45.556,1030,2318.4444444444443,1914.5555555555557,0.0,0.0
1192,SKIN24,Leg,51.462,1030,2343.4444444444443,1935.0,0.0,0.0
1205,SKIN24,Forearm,52.589999999999996,1030,2333.1666666666665,1913.6666666666667,0.0,0.0
1167,SKIN24,Bicep,50.8,1080,2288.5,1960.1,0.0,0.0
1180,SKIN24,Neck,45.556,1080,2301.0,1960.6666666666667,0.0,0.0
1193,SKIN24,Leg,51.462,1080,2297.4444444444443,1964.4444444444443,0.0,0.0
1206,SKIN24,Forearm,52.589999999999996,1080,2305.1666666666665,1949.25,0.0,0.0
1168,SKIN24,Bicep,50.8,1100,2302.4,1968.7,0.0,0.0
1181,SKIN24,Neck,45.556,1100,2310.0,1958.888888888889,0.0,0.0
1194,SKIN24,Leg,51.462,1100,2308.4444444444443,1966.4444444444443,0.0,0.0
1207,SKIN24,Forearm,52.589999999999996,1100,2308.0833333333335,1961.0,0.0,0.0
1169,SKIN24,Bicep,50.8,1210,2600.9,1767.6,0.0,0.0
1182,SKIN24,Neck,45.556,1210,2593.5555555555557,1779.3333333333333,0.0,0.0
1195,SKIN24,Leg,51.462,1210,2617.1111111111113,1770.2222222222222,0.0,0.0
1208,SKIN24,Forearm,52.589999999999996,1210,2665.0833333333335,1756.5,0.0,0.0
1209,SKIN25,Bicep,25.374000000000002,700,3989.777777777778,0.0,7.875897315855181e-05,1.0
1222,SKIN25,Neck,6.220000000000001,700,4095.0,0.0,0.0005720388576779026,1.0
1235,SKIN25,Leg,23.5125,700,4095.0,0.0,0.00042061680711610487,1.0
1248,SKIN25,Forearm,17.05,700,4094.5833333333335,0.0,0.0001830597495318352,1.0
1261,SKIN25,Forearm,22.184,700,4094.5833333333335,0.0,0.0001830597495318352,1.0
1210,SKIN25,Bicep,25.374000000000002,730,3794.222222222222,7.222222222222222,1.901919475655431e-05,0.7777777777777778
1223,SKIN25,Neck,6.220000000000001,730,4036.1111111111113,0.0,0.0003299098782771536,1.0
1236,SKIN25,Leg,23.5125,730,4095.0,2.6666666666666665,0.00014044943820224718,1.0
1249,SKIN25,Forearm,17.05,730,4037.6666666666665,0.0,5.541169241573034e-05,1.0
1262,SKIN25,Forearm,22.184,730,4037.6666666666665,0.0,5.541169241573034e-05,1.0
1211,SKIN25,Bicep,25.374000000000002,760,3295.6666666666665,442.1111111111111,0.0,0.0
1224,SKIN25,Neck,6.220000000000001,760,3681.777777777778,0.0,3.779455368289638e-05,1.0
1237,SKIN25,Leg,23.5125,760,3836.6666666666665,291.77777777777777,0.0,0.0
1250,SKIN25,Forearm,17.05,760,3630.4166666666665,298.5833333333333,1.8287687265917604e-07,0.08333333333333333
1263,SKIN25,Forearm,22.184,760,3630.4166666666665,298.5833333333333,1.8287687265917604e-07,0.08333333333333333
1212,SKIN25,Bicep,25.374000000000002,800,2989.6666666666665,936.6666666666666,0.0,0.0
1225,SKIN25,Neck,6.220000000000001,800,3306.5555555555557,321.44444444444446,0.0,0.0
1238,SKIN25,Leg,23.5125,800,3344.5555555555557,684.3333333333334,0.0,0.0
1251,SKIN25,Forearm,17.05,800,3312.8333333333335,752.6666666666666,0.0,0.0
1264,SKIN25,Forearm,22.184,800,3312.8333333333335,752.6666666666666,0.0,0.0
1213,SKIN25,Bicep,25.374000000000002,850,2658.3333333333335,1411.111111111111,0.0,0.0
1226,SKIN25,Neck,6.220000000000001,850,2857.222222222222,1058.6666666666667,0.0,0.0
1239,SKIN25,Leg,23.5125,850,2896.222222222222,1160.2222222222222,0.0,0.0
1252,SKIN25,Forearm,17.05,850,2876.5833333333335,1279.8333333333333,0.0,0.0
1265,SKIN25,Forearm,22.184,850,2876.5833333333335,1279.8333333333333,0.0,0.0
1214,SKIN25,Bicep,25.374000000000002,910,2444.777777777778,1635.7777777777778,0.0,0.0
1227,SKIN25,Neck,6.220000000000001,910,2458.777777777778,1395.6666666666667,0.0,0.0
1240,SKIN25,Leg,23.5125,910,2570.0,1439.4444444444443,0.0,0.0
1253,SKIN25,Forearm,17.05,910,2487.5,1584.0,0.0,0.0
1266,SKIN25,Forearm,22.184,910,2487.5,1584.0,0.0,0.0
1215,SKIN25,Bicep,25.374000000000002,930,2555.0,1641.3333333333333,0.0,0.0
1228,SKIN25,Neck,6.220000000000001,930,2541.5555555555557,1398.2222222222222,0.0,0.0
1241,SKIN25,Leg,23.5125,930,2582.8888888888887,1521.3333333333333,0.0,0.0
1254,SKIN25,Forearm,17.05,930,2574.9166666666665,1615.3333333333333,0.0,0.0
1267,SKIN25,Forearm,22.184,930,2574.9166666666665,1615.3333333333333,0.0,0.0
1216,SKIN25,Bicep,25.374000000000002,950,2426.4444444444443,1758.7777777777778,0.0,0.0
